"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,МАРОККО,Пряжа х/б,тонн,666.5,"2,625.6",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ПАКИСТАН,Пряжа х/б,тонн,360.3,"1,471.4",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ПЕРУ,Пряжа х/б,тонн,705.7,"2,808.1",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ПОЛЬША,Пряжа х/б,тонн,"4,508.3","17,960.6",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ПОРТУГАЛИЯ,Пряжа х/б,тонн,313.4,"1,214.3",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,РОССИЯ,Пряжа х/б,тонн,"5,620.7","20,935.5",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,,,,,,,,,РОССИЯ,Швейно-трикотажные изделия,тыс. долл.,,"6,433.4",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ТУНИС,Пряжа х/б,тонн,331.7,"1,330.3",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ТУРЦИЯ,Пряжа х/б,тонн,"5,207.6","21,371.3",,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,,,,,,,,,ТУРЦИЯ,Швейно-трикотажные изделия,тыс. долл.,,233.67,,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,УКРАИНА,Пряжа х/б,тонн,200.09592,733.26,,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ЧЕХИЯ,Пряжа х/б,тонн,109.4,411.4,,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ЧИЛИ,Пряжа х/б,тонн,42.7,176.8,,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,Фарғона,Қўқон шахар,0,0
"ИП АО ""Indorama Kokand Textile""",«Индорама Индустрии» Сингапур -100%. ,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,36000,33120,38964.7058823529,21339.8012690051,11780.1987309949,41230.695558482,1570,ЯПОНИЯ,Пряжа х/б,тонн,8.7,40.4,,,,,,,,4757290.64585,158562000000,,,,+,,,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,АЗЕРБАЙДЖАН,Трикотажное полотно,тонн,510.5,"2,350.9",,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,,,,,,,,,АЗЕРБАЙДЖАН,Швейно-трикотажные изделия,тыс. долл.,,2.27,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,АРМЕНИЯ,Трикотажное полотно,тонн,551.0,"4,623.5",,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,,,,,,,,,АРМЕНИЯ,Швейно-трикотажные изделия,тыс. долл.,,0.3,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,БЕЛОРУССИЯ,Трикотажное полотно,тонн,67.1,618.1,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,полотно,18000,14850,15295.5,9249.37777963751,5600.62222036249,31363.48443403,900,ГЕРМАНИЯ,Трикотажное полотно,тонн,19.2,71.3,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
"ИП ООО ""ZELAL TEKSTIL""","""Медио Текстиль"" МЧЖ  30%, Туркия фукароси Дениз Ибрахим 70%",13910,ТОШКЕНТ шахри,2018 йил 20 январь №1,,,,,,,,,ИТАЛИЯ,Пряжа х/б,тонн,16.6148,70.44,,,,Капитал банк,1181644319,172172273,0,4890726.93744,133800000000,,,,+,,+,,,,,,+,,,,,,
